BUYER_COUNTY,BUYER_STATE,year,count,DOSAGE_UNIT,countyfips
SHAWANO,WI,2009,3540,1088760,55115
SHAWANO,WI,2010,3965,1241240,55115
SHAWANO,WI,2011,3830,1264910,55115
SHAWANO,WI,2012,3621,1227120,55115
SHAWNEE,KS,2006,13657,4156610,20177
SHAWNEE,KS,2007,15594,4758420,20177
SHAWNEE,KS,2008,17523,5463350,20177
SHAWNEE,KS,2009,18230,6055310,20177
SHAWNEE,KS,2010,19923,6583800,20177
SHAWNEE,KS,2011,20740,7220500,20177
SHAWNEE,KS,2012,20836,7254780,20177
SHEBOYGAN,WI,2006,7663,2896360,55117
SHEBOYGAN,WI,2007,8547,3140040,55117
SHEBOYGAN,WI,2008,9299,3392036,55117
SHEBOYGAN,WI,2009,9951,3490314,55117
SHEBOYGAN,WI,2010,10240,3348360,55117
SHEBOYGAN,WI,2011,10084,3384890,55117
SHEBOYGAN,WI,2012,10142,3483480,55117
SHELBY,AL,2006,18308,6182424,01117
SHELBY,AL,2007,19432,6832114,01117
SHELBY,AL,2008,21383,7391294,01117
SHELBY,AL,2009,21987,7949110,01117
SHELBY,AL,2010,22767,8365260,01117
SHELBY,AL,2011,24486,9593530,01117
SHELBY,AL,2012,26195,10199030,01117
SHELBY,IA,2006,763,162600,19165
SHELBY,IA,2007,953,207100,19165
SHELBY,IA,2008,955,210300,19165
SHELBY,IA,2009,956,218200,19165
SHELBY,IA,2010,1150,259540,19165
SHELBY,IA,2011,1091,264260,19165
SHELBY,IA,2012,1040,266180,19165
SHELBY,IL,2006,647,159100,17173
SHELBY,IL,2007,922,224700,17173
SHELBY,IL,2008,1039,242630,17173
SHELBY,IL,2009,1137,281210,17173
SHELBY,IL,2010,1106,293430,17173
SHELBY,IL,2011,1230,343720,17173
SHELBY,IL,2012,1193,388750,17173
SHELBY,IN,2006,3019,1098800,18145
SHELBY,IN,2007,3640,1431900,18145
SHELBY,IN,2008,3849,1633700,18145
SHELBY,IN,2009,3924,1758400,18145
SHELBY,IN,2010,4167,2016700,18145
SHELBY,IN,2011,4089,2403100,18145
SHELBY,IN,2012,3717,2341420,18145
SHELBY,KY,2006,3375,1110040,21211
SHELBY,KY,2007,4039,1474370,21211
SHELBY,KY,2008,4505,1745880,21211
SHELBY,KY,2009,4800,1880010,21211
SHELBY,KY,2010,5062,1993870,21211
SHELBY,KY,2011,5210,2131040,21211
SHELBY,KY,2012,5112,2177220,21211
SHELBY,MO,2006,195,101800,29205
SHELBY,MO,2007,251,115420,29205
SHELBY,MO,2008,287,124690,29205
SHELBY,MO,2009,405,141800,29205
SHELBY,MO,2010,495,162600,29205
SHELBY,MO,2011,555,169230,29205
SHELBY,MO,2012,555,172810,29205
SHELBY,OH,2006,2664,1038230,39149
SHELBY,OH,2007,3070,1342900,39149
SHELBY,OH,2008,3167,1420300,39149
SHELBY,OH,2009,3043,1500700,39149
SHELBY,OH,2010,3538,1718900,39149
SHELBY,OH,2011,3918,1808230,39149
SHELBY,OH,2012,3820,1772880,39149
SHELBY,TN,2006,57594,17565955,47157
SHELBY,TN,2007,62385,18968044,47157
SHELBY,TN,2008,67749,21406040.5,47157
SHELBY,TN,2009,71676,23513148,47157
SHELBY,TN,2010,73008,24027993,47157
SHELBY,TN,2011,77386,25677843,47157
SHELBY,TN,2012,81418,26272845,47157
SHELBY,TX,2006,3138,1050190,48419
SHELBY,TX,2007,3066,1002050,48419
SHELBY,TX,2008,3022,1074370,48419
SHELBY,TX,2009,2887,1152320,48419
SHELBY,TX,2010,2973,1155637,48419
SHELBY,TX,2011,3297,1306900,48419
SHELBY,TX,2012,3199,1373210,48419
SHENANDOAH,VA,2006,2836,896100,51171
SHENANDOAH,VA,2007,3055,1012700,51171
SHENANDOAH,VA,2008,3252,1136780,51171
SHENANDOAH,VA,2009,3654,1169720,51171
SHENANDOAH,VA,2010,3941,1264760,51171
SHENANDOAH,VA,2011,4181,1452660,51171
SHENANDOAH,VA,2012,4178,1490880,51171
SHERBURNE,MN,2006,2751,883805,27141
SHERBURNE,MN,2007,3287,1130126,27141
SHERBURNE,MN,2008,3775,1320165,27141
SHERBURNE,MN,2009,4624,1509000,27141
SHERBURNE,MN,2010,5355,1713760,27141
SHERBURNE,MN,2011,5507,1705340,27141
SHERBURNE,MN,2012,5803,1781360,27141
SHERIDAN,KS,2006,91,45970,20179
SHERIDAN,KS,2007,155,56230,20179
SHERIDAN,KS,2008,163,67500,20179
SHERIDAN,KS,2009,163,62400,20179
SHERIDAN,KS,2010,231,69800,20179
SHERIDAN,KS,2011,172,71700,20179
SHERIDAN,KS,2012,95,68300,20179
SHERIDAN,MT,2006,131,47560,30091
SHERIDAN,MT,2007,183,74400,30091
SHERIDAN,MT,2008,238,98900,30091
SHERIDAN,MT,2009,165,75800,30091
SHERIDAN,MT,2010,192,75200,30091
SHERIDAN,MT,2011,258,95600,30091
SHERIDAN,MT,2012,257,101400,30091
SHERIDAN,NE,2006,165,48200,31161
SHERIDAN,NE,2007,256,68610,31161
SHERIDAN,NE,2008,294,75500,31161
SHERIDAN,NE,2009,270,66300,31161
SHERIDAN,NE,2010,252,68900,31161
SHERIDAN,NE,2011,275,76820,31161
SHERIDAN,NE,2012,274,81480,31161
SHERIDAN,WY,2006,3235,965180,56033
SHERIDAN,WY,2007,3042,910240,56033
SHERIDAN,WY,2008,3003,968140,56033
SHERIDAN,WY,2009,2979,995280,56033
SHERIDAN,WY,2010,3145,1051960,56033
SHERIDAN,WY,2011,3146,1086610,56033
SHERIDAN,WY,2012,3150,1140500,56033
SHERMAN,KS,2006,1002,421900,20181
SHERMAN,KS,2007,1053,452100,20181
SHERMAN,KS,2008,1029,430900,20181
SHERMAN,KS,2009,1024,339400,20181
SHERMAN,KS,2010,1262,364100,20181
SHERMAN,KS,2011,1357,382540,20181
SHERMAN,KS,2012,1206,364830,20181
SHERMAN,NE,2006,40,20300,31163
SHERMAN,NE,2007,44,19200,31163
SHERMAN,NE,2008,105,26800,31163
SHERMAN,NE,2009,98,14800,31163
SHERMAN,NE,2010,112,18700,31163
SHERMAN,NE,2011,145,25940,31163
SHERMAN,NE,2012,148,34200,31163
SHERMAN,TX,2006,107,31700,48421
SHERMAN,TX,2007,113,45900,48421
SHERMAN,TX,2008,144,75300,48421
SHERMAN,TX,2009,92,67400,48421
SHERMAN,TX,2010,104,46500,48421
SHERMAN,TX,2011,188,54600,48421
SHERMAN,TX,2012,250,64400,48421
SHIAWASSEE,MI,2006,7008,2951760,26155
SHIAWASSEE,MI,2007,7765,3211500,26155
SHIAWASSEE,MI,2008,8804,3541950,26155
SHIAWASSEE,MI,2009,8398,3487800,26155
SHIAWASSEE,MI,2010,8288,3032530,26155
SHIAWASSEE,MI,2011,8476,2966075,26155
SHIAWASSEE,MI,2012,8617,2935880,26155
SHOSHONE,ID,2006,2038,835900,16079
SHOSHONE,ID,2007,2528,854930,16079
SHOSHONE,ID,2008,3082,981500,16079
SHOSHONE,ID,2009,3062,980000,16079
SHOSHONE,ID,2010,3238,1015000,16079
SHOSHONE,ID,2011,3193,1047580,16079
SHOSHONE,ID,2012,3136,1121100,16079
SIBLEY,MN,2006,349,172800,27143
SIBLEY,MN,2007,469,146330,27143
SIBLEY,MN,2008,589,189900,27143
SIBLEY,MN,2009,673,186900,27143
SIBLEY,MN,2010,708,161100,27143
SIBLEY,MN,2011,690,162520,27143
SIBLEY,MN,2012,664,185900,27143
SIERRA,CA,2006,286,84015,06091
SIERRA,CA,2007,332,92520,06091
SIERRA,CA,2008,310,87550,06091
SIERRA,CA,2009,380,109560,06091
SIERRA,CA,2010,505,134590,06091
SIERRA,CA,2011,347,99385,06091
SIERRA,CA,2012,331,95440,06091
SIERRA,NM,2006,1106,471500,35051
SIERRA,NM,2007,1366,618660,35051
SIERRA,NM,2008,1713,763620,35051
SIERRA,NM,2009,2364,938830,35051
SIERRA,NM,2010,2575,1111620,35051
SIERRA,NM,2011,2730,1193660,35051
SIERRA,NM,2012,2424,1119850,35051
SILVER BOW,MT,2006,3217,1228900,30093
SILVER BOW,MT,2007,3769,1339260,30093
SILVER BOW,MT,2008,4252,1446830,30093
SILVER BOW,MT,2009,4484,1725470,30093
SILVER BOW,MT,2010,4701,1799000,30093
SILVER BOW,MT,2011,4766,1915420,30093
SILVER BOW,MT,2012,4897,1937270,30093
SIMPSON,KY,2006,1695,900630,21213
SIMPSON,KY,2007,1985,1040100,21213
SIMPSON,KY,2008,2170,1237200,21213
SIMPSON,KY,2009,2448,1459730,21213
SIMPSON,KY,2010,2720,1277520,21213
SIMPSON,KY,2011,2970,1432410,21213
SIMPSON,KY,2012,3052,1319290,21213
SIMPSON,MS,2006,3334,1112330,28127
SIMPSON,MS,2007,3791,1285120,28127
SIMPSON,MS,2008,3823,1521900,28127
SIMPSON,MS,2009,3841,1561990,28127
SIMPSON,MS,2010,4057,1724570,28127
SIMPSON,MS,2011,4580,2139580,28127
SIMPSON,MS,2012,4758,2238430,28127
SIOUX,IA,2006,1240,246540,19167
SIOUX,IA,2007,1386,273430,19167
SIOUX,IA,2008,1493,300800,19167
SIOUX,IA,2009,1566,323160,19167
SIOUX,IA,2010,1819,360600,19167
SIOUX,IA,2011,2229,446620,19167
SIOUX,IA,2012,2219,457550,19167
SISKIYOU,CA,2006,4187,2121680,06093
SISKIYOU,CA,2007,4499,2396950,06093
SISKIYOU,CA,2008,4734,2669050,06093
SISKIYOU,CA,2009,5143,2994755,06093
SISKIYOU,CA,2010,5298,3161755,06093
SISKIYOU,CA,2011,5374,3415025,06093
SISKIYOU,CA,2012,6037,3605430,06093
SITKA,AK,2006,393,198900,02220
SITKA,AK,2007,404,193600,02220
SITKA,AK,2008,794,240000,02220
SITKA,AK,2009,968,265900,02220
SITKA,AK,2010,928,265200,02220
SITKA,AK,2011,842,257200,02220
SITKA,AK,2012,830,285350,02220
SKAGIT,WA,2006,11675,4650560,53057
SKAGIT,WA,2007,13532,6140980,53057
SKAGIT,WA,2008,13692,5588510,53057
SKAGIT,WA,2009,14824,5800220,53057
SKAGIT,WA,2010,14480,5834260,53057
SKAGIT,WA,2011,14670,6035660,53057
SKAGIT,WA,2012,14228,5880120,53057
SKAGWAY,AK,2006,3,720,02230
SKAMANIA,WA,2006,401,266700,53059
SKAMANIA,WA,2007,704,299600,53059
SKAMANIA,WA,2008,682,350600,53059
SKAMANIA,WA,2009,816,350900,53059
SKAMANIA,WA,2010,877,355840,53059
SKAMANIA,WA,2011,789,360300,53059
SKAMANIA,WA,2012,715,358400,53059
SMITH,KS,2006,300,109260,20183
SMITH,KS,2007,388,136800,20183
SMITH,KS,2008,309,134600,20183
SMITH,KS,2009,395,142560,20183
SMITH,KS,2010,484,162100,20183
SMITH,KS,2011,547,162300,20183
SMITH,KS,2012,513,167100,20183
SMITH,MS,2006,416,149260,28129
SMITH,MS,2007,410,152700,28129
SMITH,MS,2008,489,182700,28129
SMITH,MS,2009,739,228760,28129
SMITH,MS,2010,908,259620,28129
SMITH,MS,2011,895,293285,28129
SMITH,MS,2012,714,332900,28129
SMITH,TN,2006,3129,1787610,47159
SMITH,TN,2007,3481,2184300,47159
SMITH,TN,2008,4069,2460310,47159
SMITH,TN,2009,4026,2590160,47159
SMITH,TN,2010,4416,2780010,47159
SMITH,TN,2011,4197,2744090,47159
SMITH,TN,2012,4377,2722660,47159
SMITH,TX,2006,20695,7755420,48423
SMITH,TX,2007,22608,8267410,48423
SMITH,TX,2008,25565,9315520,48423
SMITH,TX,2009,28646,9873200,48423
SMITH,TX,2010,29279,10274160,48423
SMITH,TX,2011,29342,11220290,48423
SMITH,TX,2012,26005,11883530,48423
SMYTH,VA,2006,4080,1622440,51173
SMYTH,VA,2007,4882,2037900,51173
SMYTH,VA,2008,5131,2216210,51173
SMYTH,VA,2009,5115,2178864,51173
SMYTH,VA,2010,5741,2254900,51173
SMYTH,VA,2011,5888,2399870,51173
SMYTH,VA,2012,6026,2370705,51173
SNOHOMISH,WA,2006,66982,26772666,53061
SNOHOMISH,WA,2007,71538,28634362,53061
SNOHOMISH,WA,2008,76368,31154722,53061
SNOHOMISH,WA,2009,80126,32488544,53061
SNOHOMISH,WA,2010,82534,34033422,53061
SNOHOMISH,WA,2011,79599,33915806,53061
SNOHOMISH,WA,2012,75981,33416075,53061
SNYDER,PA,2006,2022,594700,42109
SNYDER,PA,2007,2334,687480,42109
SNYDER,PA,2008,2775,829200,42109
SNYDER,PA,2009,2724,870530,42109
SNYDER,PA,2010,3237,1019400,42109
SNYDER,PA,2011,3659,1183310,42109
SNYDER,PA,2012,3510,1245930,42109
SOCORRO,NM,2006,1328,581100,35053
SOCORRO,NM,2007,1449,691300,35053
SOCORRO,NM,2008,1537,771350,35053
SOCORRO,NM,2009,1662,798700,35053
SOCORRO,NM,2010,1854,833720,35053
SOCORRO,NM,2011,1919,803120,35053
SOCORRO,NM,2012,1651,696830,35053
SOLANO,CA,2006,19752,11285380,06095
SOLANO,CA,2007,21280,12507452,06095
SOLANO,CA,2008,21936,13257221.5,06095
SOLANO,CA,2009,23225,15062870,06095
SOLANO,CA,2010,23393,16004429,06095
SOLANO,CA,2011,24218,17411482,06095
SOLANO,CA,2012,23826,18737192,06095
SOMERSET,MD,2006,846,348900,24039
SOMERSET,MD,2007,978,402200,24039
SOMERSET,MD,2008,1312,499260,24039
SOMERSET,MD,2009,1449,586300,24039
SOMERSET,MD,2010,1694,698870,24039
SOMERSET,MD,2011,1853,797550,24039
SOMERSET,MD,2012,1610,647520,24039
SOMERSET,ME,2006,6820,2634830,23025
SOMERSET,ME,2007,7246,2691750,23025
SOMERSET,ME,2008,6922,2680250,23025
SOMERSET,ME,2009,6626,2725160,23025
SOMERSET,ME,2010,7716,2833480,23025
SOMERSET,ME,2011,7460,2831310,23025
SOMERSET,ME,2012,6950,2593110,23025
SOMERSET,NJ,2006,13772,3594769,34035
SOMERSET,NJ,2007,15224,4307666,34035
SOMERSET,NJ,2008,16339,4972864,34035
SOMERSET,NJ,2009,16326,4877002,34035
SOMERSET,NJ,2010,16738,5277510,34035
SOMERSET,NJ,2011,16830,5912290,34035
SOMERSET,NJ,2012,15754,6115740,34035
SOMERSET,PA,2006,5490,1610990,42111
SOMERSET,PA,2007,5981,1848260,42111
SOMERSET,PA,2008,6360,2067740,42111
SOMERSET,PA,2009,6911,2341490,42111
SOMERSET,PA,2010,7403,2585310,42111
SOMERSET,PA,2011,7821,2982970,42111
SOMERSET,PA,2012,8157,3191830,42111
SOMERVELL,TX,2006,508,384800,48425
SOMERVELL,TX,2007,526,426710,48425
SOMERVELL,TX,2008,484,418400,48425
SOMERVELL,TX,2009,612,437300,48425
SOMERVELL,TX,2010,706,472190,48425
SOMERVELL,TX,2011,1008,523500,48425
SOMERVELL,TX,2012,957,513320,48425
SONOMA,CA,2006,29936,15615540,06097
SONOMA,CA,2007,30702,16618290,06097
SONOMA,CA,2008,31515,17811295,06097
SONOMA,CA,2009,32611,18463460,06097
SONOMA,CA,2010,34156,19052970,06097
SONOMA,CA,2011,35352,20495145,06097
SONOMA,CA,2012,34291,21379546,06097
SOUTHAMPTON,VA,2006,41,11800,51175
SOUTHAMPTON,VA,2007,46,10800,51175
SOUTHAMPTON,VA,2008,61,15500,51175
SOUTHAMPTON,VA,2009,48,12900,51175
SOUTHAMPTON,VA,2010,44,12800,51175
SOUTHAMPTON,VA,2011,48,15800,51175
SOUTHAMPTON,VA,2012,54,17100,51175
SOUTHEAST FAIRBANKS,AK,2006,53,36200,02240
SOUTHEAST FAIRBANKS,AK,2007,111,61700,02240
SOUTHEAST FAIRBANKS,AK,2008,137,88900,02240
SOUTHEAST FAIRBANKS,AK,2009,149,100500,02240
SOUTHEAST FAIRBANKS,AK,2010,152,88000,02240
SOUTHEAST FAIRBANKS,AK,2011,162,111000,02240
SOUTHEAST FAIRBANKS,AK,2012,135,93400,02240
SPALDING,GA,2006,6322,2542460,13255
SPALDING,GA,2007,6864,2703300,13255
SPALDING,GA,2008,7805,2909290,13255
SPALDING,GA,2009,7680,3015690,13255
SPALDING,GA,2010,9514,3804500,13255
SPALDING,GA,2011,9901,3906300,13255
SPALDING,GA,2012,10587,4036140,13255
SPARTANBURG,SC,2006,27749,14942845,45083
SPARTANBURG,SC,2007,28433,15265650,45083
SPARTANBURG,SC,2008,30403,16363540,45083
SPARTANBURG,SC,2009,30492,17947104,45083
SPARTANBURG,SC,2010,34933,19582893,45083
SPARTANBURG,SC,2011,38004,21087380,45083
SPARTANBURG,SC,2012,39861,21528470,45083
SPENCER,IN,2006,1219,493410,18147
SPENCER,IN,2007,1480,617460,18147
SPENCER,IN,2008,1803,698840,18147
SPENCER,IN,2009,1913,746160,18147
SPENCER,IN,2010,2327,950270,18147
SPENCER,IN,2011,1870,978130,18147
SPENCER,IN,2012,2340,1013940,18147
SPENCER,KY,2006,871,355810,21215
SPENCER,KY,2007,946,505360,21215
SPENCER,KY,2008,1140,560480,21215
SPENCER,KY,2009,1281,562150,21215
SPENCER,KY,2010,1466,562060,21215
SPENCER,KY,2011,1664,718890,21215
SPENCER,KY,2012,1721,743320,21215
SPINK,SD,2006,354,77800,46115
SPINK,SD,2007,265,69000,46115
SPINK,SD,2008,292,82500,46115
SPINK,SD,2009,317,85400,46115
SPINK,SD,2010,270,95900,46115
SPINK,SD,2011,407,120200,46115
SPINK,SD,2012,328,124200,46115
SPOKANE,WA,2006,48876,21512615,53063
SPOKANE,WA,2007,50066,22425360,53063
SPOKANE,WA,2008,52375,23690374,53063
SPOKANE,WA,2009,55571,24710610,53063
SPOKANE,WA,2010,60531,26298470,53063
SPOKANE,WA,2011,61275,27474610,53063
SPOKANE,WA,2012,58274,27068125,53063
SPOTSYLVANIA,VA,2006,6030,2002420,51177
SPOTSYLVANIA,VA,2007,7073,2378880,51177
SPOTSYLVANIA,VA,2008,7846,2659970,51177
SPOTSYLVANIA,VA,2009,8783,3141300,51177
SPOTSYLVANIA,VA,2010,8551,3334580,51177
SPOTSYLVANIA,VA,2011,9943,4070050,51177
SPOTSYLVANIA,VA,2012,10499,4478940,51177
ST JOHN THE BAPTIST,LA,2006,3885,1099620,22095
ST JOHN THE BAPTIST,LA,2007,4230,1218940,22095
ST JOHN THE BAPTIST,LA,2008,4348,1292520,22095
ST JOHN THE BAPTIST,LA,2009,4403,1363970,22095
ST JOHN THE BAPTIST,LA,2010,4740,1451630,22095
ST JOHN THE BAPTIST,LA,2011,4865,1640590,22095
ST JOHN THE BAPTIST,LA,2012,4888,1802270,22095
ST JOSEPH,IN,2006,16906,6400763,18141
ST JOSEPH,IN,2007,19733,7472303,18141
ST JOSEPH,IN,2008,22162,8463821,18141
ST JOSEPH,IN,2009,22399,9344527,18141
ST JOSEPH,IN,2010,25157,10064406,18141
ST JOSEPH,IN,2011,26174,11325650,18141
ST JOSEPH,IN,2012,27881,12164870,18141
STAFFORD,VA,2006,6265,2009806,51179
STAFFORD,VA,2007,7104,2245651,51179
STAFFORD,VA,2008,7102,2417682,51179
STAFFORD,VA,2009,7921,2904600,51179
STAFFORD,VA,2010,8671,3294996,51179
STAFFORD,VA,2011,9271,3783436,51179
STAFFORD,VA,2012,8859,3540496,51179
STANISLAUS,CA,2006,43309,25868540,06099
STANISLAUS,CA,2007,44562,28311715,06099
STANISLAUS,CA,2008,45360,28626580,06099
STANISLAUS,CA,2009,47185,30784080,06099
STANISLAUS,CA,2010,50598,32162885,06099
STANISLAUS,CA,2011,52943,35311450,06099
STANISLAUS,CA,2012,49209,36963118,06099
STANLEY,SD,2006,68,13600,46117
STANLEY,SD,2007,114,25600,46117
STANLEY,SD,2008,135,30300,46117
STANLEY,SD,2009,196,43340,46117
STANLEY,SD,2010,201,49700,46117
STANLEY,SD,2011,261,57400,46117
STANLEY,SD,2012,312,69200,46117
STANLY,NC,2006,6904,2343860,37167
STANLY,NC,2007,7623,2677740,37167
STANLY,NC,2008,8516,2984560,37167
STANLY,NC,2009,8884,3507480,37167
STANLY,NC,2010,8862,3498530,37167
STANLY,NC,2011,9423,3405090,37167
STANLY,NC,2012,9803,3531880,37167
STANTON,KS,2006,123,53130,20187
STANTON,KS,2007,175,73200,20187
STANTON,KS,2008,203,73000,20187
STANTON,KS,2009,173,65200,20187
STANTON,KS,2010,223,65700,20187
STANTON,KS,2011,260,68580,20187
STANTON,KS,2012,289,78930,20187
STARK,IL,2006,57,15000,17175
STARK,IL,2007,55,14000,17175
STARK,IL,2008,85,19400,17175
STARK,IL,2009,119,24300,17175
STARK,IL,2010,98,22500,17175
STARK,IL,2011,115,19400,17175
STARK,IL,2012,104,12320,17175
STARK,ND,2006,1976,490400,38089
STARK,ND,2007,2050,530420,38089
STARK,ND,2008,1996,563030,38089
STARK,ND,2009,2080,606010,38089
STARK,ND,2010,2594,678210,38089
STARK,ND,2011,2780,754850,38089
STARK,ND,2012,2756,813660,38089
STARK,OH,2006,24914,11721920,39151
STARK,OH,2007,28261,13649530,39151
STARK,OH,2008,31696,15807719,39151
STARK,OH,2009,33721,17662170,39151
STARK,OH,2010,36864,19277650,39151
STARK,OH,2011,40155,20813850,39151
STARK,OH,2012,43318,20549000,39151
STARKE,IN,2006,1561,996500,18149
STARKE,IN,2007,1999,1335600,18149
STARKE,IN,2008,2307,1565000,18149
STARKE,IN,2009,2288,1763100,18149
STARKE,IN,2010,2484,2027500,18149
STARKE,IN,2011,2465,2182600,18149
STARKE,IN,2012,2449,2406350,18149
STARR,TX,2006,860,187980,48427
STARR,TX,2007,1100,288820,48427
STARR,TX,2008,1309,386550,48427
STARR,TX,2009,1460,421980,48427
STARR,TX,2010,1546,475540,48427
STARR,TX,2011,2284,769980,48427
STARR,TX,2012,2271,850680,48427
STAUNTON CITY,VA,2006,4068,1655200,51790
STAUNTON CITY,VA,2007,4394,1885400,51790
STAUNTON CITY,VA,2008,4586,1976200,51790
STAUNTON CITY,VA,2009,4667,2176450,51790
STAUNTON CITY,VA,2010,4940,2279570,51790
STAUNTON CITY,VA,2011,5433,2408360,51790
STAUNTON CITY,VA,2012,5837,2550480,51790
STEARNS,MN,2006,7034,2273665,27145
STEARNS,MN,2007,8014,2590160,27145
STEARNS,MN,2008,8749,2778670,27145
STEARNS,MN,2009,9230,2871600,27145
STEARNS,MN,2010,10689,3225380,27145
STEARNS,MN,2011,10990,3360730,27145
STEARNS,MN,2012,12153,3492990,27145
STEELE,MN,2006,1509,501715,27147
STEELE,MN,2007,1771,568210,27147
STEELE,MN,2008,1972,738315,27147
STEELE,MN,2009,2056,813470,27147
STEELE,MN,2010,2272,891600,27147
STEELE,MN,2011,2422,954600,27147
STEELE,MN,2012,2480,967400,27147
STEPHENS,GA,2006,4104,2407480,13257
STEPHENS,GA,2007,4191,2668490,13257
STEPHENS,GA,2008,4852,2881740,13257
STEPHENS,GA,2009,4785,3144560,13257
STEPHENS,GA,2010,5582,3296290,13257
STEPHENS,GA,2011,6172,3580090,13257
STEPHENS,GA,2012,5893,3447940,13257
STEPHENS,OK,2006,6314,2711920,40137
STEPHENS,OK,2007,7030,3079660,40137
STEPHENS,OK,2008,7693,3441630,40137
STEPHENS,OK,2009,8300,3703120,40137
STEPHENS,OK,2010,9085,4029150,40137
STEPHENS,OK,2011,9347,4504940,40137
STEPHENS,OK,2012,9532,4626700,40137
STEPHENS,TX,2006,1188,380360,48429
STEPHENS,TX,2007,1476,445380,48429
STEPHENS,TX,2008,1556,555220,48429
STEPHENS,TX,2009,1475,589230,48429
STEPHENS,TX,2010,1553,628300,48429
STEPHENS,TX,2011,1414,674360,48429
STEPHENS,TX,2012,1316,650930,48429
STEPHENSON,IL,2006,2703,879820,17177
STEPHENSON,IL,2007,2998,975760,17177
STEPHENSON,IL,2008,3172,1067742,17177
STEPHENSON,IL,2009,3572,1218845,17177
STEPHENSON,IL,2010,4431,1435795,17177
STEPHENSON,IL,2011,4559,1570610,17177
STEPHENSON,IL,2012,4441,1658600,17177
STERLING,TX,2009,3,30,48431
STEUBEN,IN,2006,1949,505900,18151
STEUBEN,IN,2007,2113,582020,18151
STEUBEN,IN,2008,2462,770100,18151
STEUBEN,IN,2009,2438,850730,18151
STEUBEN,IN,2010,2515,983300,18151
STEUBEN,IN,2011,2894,1214540,18151
STEUBEN,IN,2012,3198,1256620,18151
STEUBEN,NY,2006,8675,2689550,36101
STEUBEN,NY,2007,9195,2849720,36101
STEUBEN,NY,2008,9546,3087700,36101
STEUBEN,NY,2009,9543,3152240,36101
STEUBEN,NY,2010,9914,3115730,36101
STEUBEN,NY,2011,10323,3398470,36101
STEUBEN,NY,2012,10372,3595890,36101
STEVENS,KS,2006,267,74400,20189
STEVENS,KS,2007,350,92500,20189
STEVENS,KS,2008,349,99400,20189
STEVENS,KS,2009,440,117010,20189
STEVENS,KS,2010,382,93200,20189
STEVENS,KS,2011,319,110400,20189
STEVENS,KS,2012,258,95850,20189
STEVENS,MN,2006,440,73300,27149
STEVENS,MN,2007,487,83300,27149
STEVENS,MN,2008,464,94300,27149
STEVENS,MN,2009,464,96700,27149
STEVENS,MN,2010,598,132180,27149
STEVENS,MN,2011,665,153100,27149
STEVENS,MN,2012,697,162500,27149
STEVENS,WA,2006,6190,2235900,53065
STEVENS,WA,2007,6309,2430600,53065
STEVENS,WA,2008,6701,2670810,53065
STEVENS,WA,2009,6683,2704110,53065
STEVENS,WA,2010,6978,2775729,53065
STEVENS,WA,2011,6539,2775820,53065
STEVENS,WA,2012,6072,2698850,53065
STEWART,GA,2006,287,90400,13259
STEWART,GA,2007,254,102390,13259
STEWART,GA,2008,311,111430,13259
STEWART,GA,2009,365,128800,13259
STEWART,GA,2010,504,183000,13259
STEWART,GA,2011,450,181900,13259
STEWART,GA,2012,371,157060,13259
STEWART,TN,2006,895,257200,47161
STEWART,TN,2007,1054,309030,47161
STEWART,TN,2008,1184,381430,47161
STEWART,TN,2009,1339,438520,47161
STEWART,TN,2010,1426,466460,47161
STEWART,TN,2011,1510,476100,47161
STEWART,TN,2012,1645,453320,47161
STILLWATER,MT,2006,377,146400,30095
STILLWATER,MT,2007,390,133200,30095
STILLWATER,MT,2008,435,143400,30095
STILLWATER,MT,2009,531,162300,30095
STILLWATER,MT,2010,607,166960,30095
STILLWATER,MT,2011,665,193900,30095
STILLWATER,MT,2012,712,221160,30095
STODDARD,MO,2006,3416,1441560,29207
STODDARD,MO,2007,3985,1598490,29207
STODDARD,MO,2008,4513,1812340,29207
STODDARD,MO,2009,4432,1832590,29207
STODDARD,MO,2010,5043,2025890,29207
STODDARD,MO,2011,5577,2170790,29207
STODDARD,MO,2012,5965,2495740,29207
STOKES,NC,2006,3515,1385620,37169
STOKES,NC,2007,4076,1738120,37169
STOKES,NC,2008,4438,1935890,37169
STOKES,NC,2009,4404,2033500,37169
STOKES,NC,2010,4588,2025400,37169
STOKES,NC,2011,4794,2245790,37169
STOKES,NC,2012,4781,2352190,37169
STONE,AR,2006,1602,407800,05137
STONE,AR,2007,1784,463300,05137
STONE,AR,2008,2056,599590,05137
STONE,AR,2009,2050,602750,05137
STONE,AR,2010,2662,781200,05137
STONE,AR,2011,2519,807940,05137
STONE,AR,2012,2423,851330,05137
STONE,MO,2006,3233,1052290,29209
STONE,MO,2007,3675,1144400,29209
STONE,MO,2008,3933,1228930,29209
STONE,MO,2009,3675,1342900,29209
STONE,MO,2010,3769,1572040,29209
STONE,MO,2011,3723,1701630,29209
STONE,MO,2012,3558,1768960,29209
STONE,MS,2006,2431,860110,28131
STONE,MS,2007,2639,984410,28131
STONE,MS,2008,2699,1103270,28131
STONE,MS,2009,2960,1584420,28131
STONE,MS,2010,3098,1448580,28131
STONE,MS,2011,3185,1349180,28131
STONE,MS,2012,3242,1277090,28131
STONEWALL,TX,2006,88,22000,48433
STONEWALL,TX,2007,74,20900,48433
